Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
Q5TBK1;Q5TBK1-2	2446.062048037916	2446.1971444017495	2447.6976924393744	2447.9820323131944	2447.5882247137447	2557.802962620099	2556.4223794080476	2559.352326698769	2556.2181533429575	2561.517092973166
Q5TC82;Q5TC82-2;A6NHN2;Q9HBD1-2;Q9HBD1-3	2246.1787017580573	2246.257194385823	2245.5366380436362	2245.532784744915	2245.855532052273	2183.487293301098	2184.413973590214	2182.6940494243354	2183.8701966693484	2181.9216496077074
Q5TC84	2486.4070108984456	2493.1779230737548	2484.164873427328	2496.73994361093	2487.3815649030294	2441.7079760340835	2440.8376087395864	2441.081706066845	2442.78151481885	2441.8119050290106
Q9H3S1;Q5TCJ5;Q9H3S1-2	2524.7895572053726	2529.7335052772587	2523.608167684677	2532.089537423677	2527.0357390543522	2414.83456344862	2416.0868277194913	2413.6986050578435	2414.0543430627663	2414.8534738195835
Q5TCZ1;Q5TCZ1-3;H0Y507	2409.663809404728	2408.1045573510964	2409.9260976150504	2405.928121626856	2410.9520400815973	2236.190235963052	2240.086446359994	2234.3944125319767	2234.4415069457286	2233.9607068467494
Q5TDH0;Q5TDH0-3;Q5TDH0-2	2998.350072255598	2996.5074717217276	2999.027824458016	2995.844137108617	2997.7693398689203	3051.078287056571	3050.5061628067274	3051.6797695043215	3051.098501280369	3051.5546789016535
Q5TDH4;Q5TDG9	2461.9794126534066	2461.078768648036	2462.873078783367	2461.455731715966	2461.997367248671	2544.8443981945916	2543.7025671676715	2545.8593289275645	2544.519621293164	2546.510887155979
Q5TDP6;A0A0A0MTD2;Q5TDP6-2	2519.447532915632	2516.4690144762053	2520.4699596374107	2514.534078021829	2519.693477475636	2480.0003768031524	2481.641732138422	2479.680650305618	2478.849903542798	2479.427611546569
Q5TEC6	3431.975244444416	3430.938420473851	3432.8104721535456	3430.4810648835733	3432.923218891	3408.9302067580747	3409.980039947598	3408.840929873338	3407.6380170058096	3409.380974516331
Q5TEJ8;Q5TEJ8-3;Q5TEJ8-5;H7C124;Q5TEJ8-6	3077.1024128276167	3079.562315505575	3075.1229386685186	3079.1490550988688	3077.2357926561976	2903.8569967460116	2906.1376436029323	2901.7401938602616	2904.5348306772958	2900.5430663293105
Q5TEU4;B3KR61;Q5TEU4-2	2418.807559283818	2416.800760565757	2419.6953751087435	2416.0619901391774	2418.577346872336	2460.584852020433	2460.377816087252	2461.1166030911986	2460.1951358505207	2461.1810466720044
Q5TFE4;Q5TFE4-2	2995.0435227132352	2990.875795579632	2996.317996237492	2988.7052778896827	2994.143054744495	3035.1997967781167	3035.4084493237137	3035.688652991199	3034.8463091815047	3035.0969756982404
Q5TFQ8	2239.750361300023	2240.967567030871	2237.477918186225	2240.0270403774625	2237.732641308532	2155.9170125147125	2156.2410404016846	2154.572778030499	2158.414760867131	2152.294341985524
Q5TGY1;A0A075B6H3;Q5TGY1-2	2350.4069151054196	2347.531601643643	2352.1491336625627	2347.1765303140205	2350.143429345251	2475.8103869355987	2474.4200864149525	2477.357044536278	2475.1586027558583	2478.03885187811
Q5TGY3	2427.683717023749	2427.685789279912	2426.313679168628	2425.969431582544	2426.9651932410193	2287.11954125982	2289.2507799848872	2285.3482439525374	2287.918634376206	2283.6136686722716
Q5THJ4;Q5THJ4-2;H3BLS7	2943.899481381225	2942.9294241452667	2943.7663208669273	2941.896671870777	2943.4460268838043	2910.879586540884	2911.560579198316	2910.455337043241	2911.066309693905	2909.7724940986095
Q9H5Z1;Q5THR1;Q9H5Z1-2	2703.962486001343	2705.7097441838923	2703.0353150850015	2705.5482236249572	2705.051931596123	2558.8412683522392	2561.206287548593	2557.229298741104	2558.2984075018976	2557.011039416395
Q5TZA2;Q5TZA2-2;B1AKD8	3104.702957749671	3101.8081996741935	3105.9079198118425	3100.5664309087056	3104.459938684141	3144.8584921217957	3144.9358945358335	3145.4015466806954	3144.211410181173	3145.403019121693
Q5U3C3;Q9H617;Q5U3C3-2	2279.4490610989774	2283.6624842647834	2278.0504634466097	2285.2304233271416	2281.076143203676	2153.341859005997	2154.855409082217	2151.946871270597	2152.987179705461	2152.4319795448014
Q5U5Q3;M9T4I7	2221.000572010902	2220.703558134521	2221.1147912420415	2221.1349941135463	2220.06535943733	2310.887428849871	2309.0947884958896	2311.817303054575	2311.733887535759	2311.7745636205004
Q5U5X0;D6R994	2787.6350901045375	2785.5167683561203	2788.3120819634564	2783.860716830529	2788.127970536969	2721.4479458649585	2723.383677119468	2720.8186156199554	2720.3139231137757	2720.5868858882186
Q5U623;Q5U623-2;H3BPC9;F5GY73	2588.0368576578267	2584.7766196716316	2587.540505074105	2579.949849210002	2588.541088114951	2275.2866226685237	2281.769414548349	2271.786889202105	2273.884199622579	2269.5003399146285
Q5UCC4-2;Q5UCC4;M0R2A0	2447.3200736609147	2449.141101100556	2446.9709186328946	2450.0511118518602	2448.296711302454	2405.668166151686	2406.2043925556513	2405.259009459991	2405.2262398560815	2405.7968904956792
Q5UE93	2505.559796653786	2508.843089671223	2504.651868375976	2509.893626035858	2507.556902841161	2365.253066744572	2367.419934002176	2363.7809174296717	2364.2354376074527	2364.4110837839526
Q5UIP0;Q5UIP0-2	2902.4864089079083	2897.600266098635	2904.2628553404506	2895.2240883810155	2901.8732879544364	2950.335700239725	2950.7311752768655	2950.985722064843	2949.461575926644	2950.6597413990025
Q5VIR6-4;Q5VIR6-3;F6VX93	2886.5819173359787	2886.6201475667326	2886.583232805452	2886.4295707945093	2886.9568183539473	2853.077604245193	2853.7768871980393	2852.737681211528	2852.7126417801433	2852.771891668313
Q5VSL9;Q5VSL9-2	3011.210036715789	3009.040997706796	3011.515691585058	3007.261190955714	3010.873583255441	2964.7532697111174	2966.059980786739	2964.231936023164	2964.4572813198174	2963.481876104139
Q5VST6;Q5VST6-2	2595.754149870086	2599.689302261413	2594.147127784527	2602.3522568749117	2594.6158511689264	2686.609729003962	2683.4788699569467	2687.365374810133	2688.9595467205595	2687.3518740937575
Q5VT06	2967.3886565454245	2967.352418298076	2967.1921858555097	2966.7716147472734	2967.75038819663	2900.5920832197326	2901.8764077567575	2899.8594196603945	2900.2304953146636	2899.607697665114
Q5VT52;Q5VT52-3;Q5VT52-2;Q5VT52-5	3027.6509876116284	3023.982834093082	3029.026310881787	3022.3306510085586	3027.086662830935	3079.9168938379034	3079.896387337458	3080.5821001846793	3079.362552417252	3080.3858988024917
Q5VT66;Q5VT66-2;H7BYZ9	2386.311159350106	2393.2005818303355	2385.3901181246365	2397.76524388587	2389.231872328768	2364.0547937785554	2363.4878618669213	2363.98750708614	2363.135887738472	2366.495423114234
Q5VTB9;Q5VTB9-3;Q5TDE7;Q5TDE8	2539.0956631654562	2533.605762839263	2541.639365302025	2531.2893333800343	2539.2236109054456	2598.370796124277	2599.0237851699867	2599.291405099597	2596.5386702262454	2599.6371765046847
Q5VTE0	2200.148577579649	2199.6281788781025	2200.6739144290777	2199.7014638940327	2200.41079906811	2225.2728670829274	2225.094669532081	2225.628952464014	2224.8322851193257	2226.025243809449
Q5VTE6;Q5VTE6-2	2683.029405092299	2679.8623528399276	2684.1241741394497	2678.1844009787765	2682.7080806733375	2698.088396107889	2698.6451388547007	2698.3328144245693	2697.448804208074	2698.0533483053355
Q5VTL8;A0A0A0MRN0;Q5VTL8-2	3032.2143911404314	3028.3198122922595	3033.3829894038486	3026.1800246025823	3031.4936711662695	3054.754826529297	3055.2501849309624	3055.0530565809254	3054.3047822646136	3054.476375813007
Q5VTQ0;Q5VTQ0-4;Q5VTQ0-2;Q5VTQ0-3;Q5VTQ0-6;Q5VTQ0-5	2518.956810147988	2519.5475107411903	2516.6652189782244	2516.859068715866	2518.5292088619262	2243.6281968045105	2247.9930682369327	2240.2873338591876	2244.3555247996424	2237.715781513044
Q5VTR2	2999.7992935067045	2999.0092509638685	3000.0276527458377	2998.5883271943976	2999.610356960621	3007.135381281577	3007.172882551181	3007.2219938435046	3007.087413315314	3007.0926841122046
Q5VTY9-7;Q5VTY9;Q5VTY9-6;Q5VTY9-5;Q5VTY9-2;Q5VTY9-3;B1AK61	2220.0839855396134	2221.4027988687144	2219.672717299634	2222.14864568345	2220.2552216841295	2217.0496677414358	2216.776485459355	2216.9918695841343	2217.275937397736	2217.165240847876
Q5VUA4	3014.866394889312	3013.3674672651014	3016.4110168249244	3013.7238774934863	3015.4702683551905	3106.5516908776744	3105.6527170458066	3107.7824532089076	3105.43261603512	3108.9580348948443
Q5VUG0	2313.6315554634584	2313.422730986402	2313.5698086095044	2312.644182391836	2314.3331978357473	2224.893650446956	2226.7291063524576	2223.9600537755587	2224.1346939621394	2223.799077180102
Q5VUM1	2498.755976184729	2495.6838270052026	2501.6194874189828	2495.8155368979074	2500.1834270208483	2622.2607923771297	2621.5874987236975	2624.051196599558	2619.7942715014347	2626.08957912882
Q5VV42;Q5VV42-2	2757.710881907241	2754.232877655389	2758.4596840192744	2751.798503215677	2757.1563834230296	2724.217588855085	2725.6078363434226	2723.8638654288306	2723.7432161895654	2722.98373422075
Q5VVC9	2267.3409336322306	2271.9405006405727	2266.1752127472882	2274.571159576021	2268.5670568122705	2237.590671773227	2237.197986933359	2237.2588999682634	2237.734137810838	2238.220580612945
Q8IWE5;Q5VVD7	2461.538007511124	2460.062339481716	2461.655641135436	2458.8041181767458	2461.157131911954	2430.6798733166443	2431.49979095282	2430.310754209388	2430.6359843847104	2429.6824718775943
Q5VVJ2	2311.3753945865433	2310.199785801531	2312.386841493229	2310.7692707535025	2310.886063884729	2444.9506489635423	2442.8366501955443	2446.4972095798485	2445.049501744494	2447.1365001130093
Q5VVQ6;Q5VVQ6-2	2156.7449755102098	2159.0632167592785	2155.1730533972354	2159.497197195804	2156.3025086980547	2092.801727712225	2093.045918874618	2091.8936155228025	2093.993169151661	2091.1126275618153
Q5VW32;Q5VW32-2;F5GXQ0	2987.6277946826576	2988.8462950098165	2986.6026450756353	2988.4507780573563	2987.884357509602	2876.7370163244705	2878.3651080098575	2875.421318754276	2876.884411094369	2874.779106918723
Q5VW36	2794.590080577297	2794.9779126032704	2793.66932355417	2793.8469490849443	2794.7713677058873	2658.8388501866816	2661.107825774932	2657.2481638933905	2658.8199214892884	2656.30472193868
Q5VWC4	2194.8772895571947	2194.9626900098597	2195.515540441937	2195.894636742063	2195.158471856599	2270.4858720814555	2269.274986638236	2271.419352371755	2270.191791230397	2272.270203795047
Q5VWC8	2642.0408233732387	2641.473502390205	2641.308251510167	2640.0579482118155	2641.416796314645	2556.983940712461	2558.3708983476313	2555.9038903334704	2557.4902295088814	2554.6746054120063
Q5VWG9	2678.3726917895706	2674.945491488552	2679.1884201188013	2672.8191325203825	2677.589851272689	2679.928030265794	2680.620739093852	2679.95167663173	2679.693102990416	2679.1735614807385
Q5VWJ9	2460.6542559203826	2462.440996750079	2459.875057316405	2464.024479531559	2459.418899398709	2563.16665605924	2560.4336907258057	2564.123660457638	2564.9565386066383	2564.0310895445623
Q5VWN6;Q5VWN6-2	2929.3433302551557	2927.622088250114	2929.7795887293387	2927.0313852934705	2928.259894436432	3000.3179734854752	2999.212513538569	3001.053659711099	3000.890279278274	3000.672449996303
Q5VWX1	2164.8412178470057	2165.5195343918513	2164.7153167761003	2165.9081403543373	2165.136712714057	2156.5045486921963	2156.5565122904727	2156.4265131645006	2156.4081440128125	2156.6297239814835
Q5VWZ2;Q5VWZ2-2	2922.3100698551193	2920.2130273732296	2923.5981329205265	2920.0418290810103	2922.0224635234003	3025.5769794779358	3024.3261946033294	3026.8299112209525	3025.1962721994514	3027.3456595624916
Q5VXI4;Q9HCE6;Q9HCE6-3;Q9HCE6-2;Q9HCE6-4;Q9HCE6-5	2468.248963769333	2466.67502434121	2467.9949635094817	2463.9704305223913	2469.0501885818917	2261.6261438391775	2265.9117506443727	2259.3645105139963	2260.39087529566	2258.261758487265
Q5VY30;P02753;A0A0C4DGV7	2827.5643120167792	2825.6553999548623	2826.665492785134	2822.676491748654	2826.5724686959757	2674.737766965736	2677.5397318006694	2672.849485668638	2675.241377411058	2670.707069345779
Q5VY43	2176.8423362483472	2178.4977027448213	2176.1365966345115	2179.3506049384673	2176.712809332937	2177.050765290866	2176.511680273759	2176.9729306207564	2177.6908509154564	2176.9420707103554
Q9HBG7;Q5VYH9;Q9HBG7-2;Q9HBG7-3	2827.4242068224876	2818.790053305032	2829.4988210573124	2812.889803471508	2826.363104776715	2747.045809073378	2750.5667637180077	2746.2487261531323	2745.539690788155	2744.3439935011033
Q5VYK3;J3KN16	3106.3839635346885	3105.246480797094	3106.3589970625303	3103.8756851813205	3106.435633738277	3031.8361241768434	3033.4621166807383	3031.0045865988322	3031.462877932372	3030.387671315737
Q5VYS8;Q5VYS8-6;Q5VYS8-4;X6R3Q3	2845.163639895888	2845.8597558325564	2844.834725840203	2846.500434071538	2844.5809451560026	2890.9419010594343	2889.7399346261045	2891.3682283585645	2891.742315868334	2891.2970501041636
Q5VYV7	2221.875184734884	2223.027792117683	2221.6046681869334	2223.844780080403	2221.986462064281	2236.498686650815	2235.9509789607105	2236.6464526965624	2236.7298177145867	2236.9077172007765
Q5VYY1	2340.7350414495722	2349.0447187357004	2338.456200547971	2353.433967172868	2343.0920389536586	2246.9673393346275	2246.9932512531655	2245.916727532531	2247.0942407271787	2247.443127970813
Q5VZ75;Q99731	2202.1960399129225	2203.7550113195616	2202.2696761411016	2205.307922020445	2202.7412694347786	2251.3770096095454	2250.280865045187	2251.9847965125887	2251.268882027157	2252.9006067223527
Q5VZE5	2779.050564628337	2772.7457059621015	2780.9500084393153	2769.44330755521	2777.646497969026	2839.4410747322154	2839.7473021123988	2840.1699755910035	2838.9499083097908	2839.2378021533814
Q5VZI3;Q5VZI3-2;Q5VZI3-3	2276.0801411884113	2278.78034557785	2275.0809505754837	2279.7759816828707	2276.8787127014825	2202.919307774029	2203.6681803270044	2202.0783992137212	2202.942597119334	2202.252434248306
Q5VZK9;Q5VZK9-2	2704.606956928415	2701.9870976737175	2705.160555644104	2698.8348012690367	2706.254888311722	2479.88950355002	2485.105636088941	2477.58191782532	2477.4625381341275	2476.97654290406
Q5VZL5;Q5VZL5-4;Q5VZL5-2;Q5VZL5-3;H7C1I7	2700.184145344113	2698.2571059091856	2700.853638919765	2697.851529254846	2699.020773171833	2802.5844612715664	2800.9738431394803	2803.6868043263353	2803.16512153737	2803.487860539881
Q5VZM2-2;Q5VZM0	2200.3846890110262	2200.8232795962526	2199.5814979770375	2200.4239057195846	2199.7929017830675	2159.610318308779	2159.95747749629	2159.0217917548334	2160.3738756295097	2158.2249573018435
Q5VZU9	2370.6033675670083	2369.356069394114	2369.9887946370554	2368.0281956694384	2368.905344119529	2367.1607319820077	2366.9575419742873	2366.905521068534	2368.5436484590264	2365.4356730917
Q5W0B1	2436.903611638376	2437.885788567588	2435.601201673738	2437.4696960530378	2436.0675394797936	2374.621729225862	2375.085199148705	2373.721760269064	2375.8129798451955	2372.5738434214613
Q5W0U4;Q5W0U4-2	2244.4145266465666	2245.5825065528134	2242.4416593533388	2244.7751248517748	2242.849760435231	2160.154743565389	2160.6684043964433	2158.876644974444	2162.1674143747996	2156.9624226103933
Q5W0V3;Q5W0V3-2	2912.6472068940893	2912.6016357119306	2912.526725130711	2912.261597991516	2912.801152811497	2876.8382281732092	2877.5196273530096	2876.440286561095	2876.6778943428912	2876.271542041281
Q5W111;Q5W111-2	2264.1574549778325	2269.175477371609	2261.9439562052635	2271.1183312450135	2264.5978463391552	2173.6440164856626	2173.873570546949	2172.458522736806	2174.753694326223	2172.300866095226
Q5XLA6	2303.5115713882547	2301.4408801643704	2306.2142918252393	2302.477613040596	2304.912788925595	2462.8532391491112	2461.263878234898	2465.0265640847465	2460.706484824843	2467.380479598555
Q5XPI4;Q5XPI4-2;C9JS59;C9J266	2642.000576871702	2643.512010949869	2641.2117862933505	2642.4697270105667	2644.4081864351056	2378.121504785515	2383.0705702406053	2375.316583859171	2376.1826745768435	2375.194431772823
Q5Y7A7	2379.336264107299	2386.7752462004946	2380.105304749206	2396.2749463763257	2379.6730847815666	2894.8672498013534	2884.0058600593975	2900.739619292357	2896.5973305191606	2905.5537893169035
Q63HM1;Q63HM1-2	2253.950796811879	2255.46891662473	2252.7722892679303	2256.0758927105708	2252.7739598354947	2274.256411408262	2273.0267525582244	2274.26068172569	2275.9342349797753	2273.5326654633577
Q63HN8-5	2195.668990841895	2197.4358255369275	2195.1503921784897	2198.63683793566	2195.659697699708	2219.424371212785	2218.495286680511	2219.6391557898723	2219.9648902661006	2219.903705051183
Q641Q2;Q641Q2-2;E7ESD2;F8W7U3;A0A087WYF6	2421.1271161199165	2421.0160314380405	2422.1711704686663	2422.1864125022953	2421.6946170929996	2520.002796279173	2518.558931582213	2521.2622745859157	2519.3427673482215	2522.5282524405884
Q643R3	2671.9487741282096	2666.374309004116	2672.69354355481	2660.5613576561823	2672.946932460844	2367.8545291295954	2375.0542591938083	2364.617266410199	2365.2291517153335	2362.702394563081
Q64LD2;G3V2K8;G3V367	2242.813105198632	2241.8647231313985	2243.96968402158	2242.532049112647	2242.9450867968985	2352.2006941658346	2350.6626850690595	2353.548273965352	2351.733044051369	2354.5074333134044
Q658P3-2;Q658P3;Q658P3-3;B8ZZX6;Q658P3-4	2383.4035167762217	2384.995800233005	2382.270110583571	2385.230925495236	2383.064364035022	2334.6433892440527	2334.880636866182	2333.9570473280583	2335.5001276278517	2333.3523135970463
Q658Y4;E7ER68	2788.5236438067723	2786.1775392520467	2789.221104344951	2785.1903699681993	2787.5942469439215	2848.5514668761725	2847.873883285689	2849.204200542448	2848.7770718702395	2848.8317435020795
Q659A1;H0YNU9	2538.8858858075314	2533.512719339432	2540.945311553733	2530.038474933104	2539.844311216543	2451.2896563131235	2454.721763824015	2450.597498676855	2448.686035582272	2450.427141410134
Q66GS9	3037.7475308960293	3035.4528050221443	3039.080755819177	3034.8365795132977	3037.9214643384776	3092.272715508988	3092.082762027044	3093.0275370672334	3091.37073795903	3093.513372127608
Q66K14;Q66K14-2	2964.2053217791135	2964.4566150902187	2963.8604337418383	2964.2865194288424	2964.063042428624	2939.6242665042864	2939.9169005670406	2939.302800645233	2939.857926431198	2938.9969871469966
Q66K64;K7ELE9	2278.1692745493287	2279.422496816919	2278.498307597687	2280.958157637567	2278.8303251145917	2337.6310238564674	2336.492451077248	2338.3892143282974	2337.3054152838636	2339.4700394964216
Q66K74	3105.6733855943594	3105.6646937798414	3105.6809192734454	3105.607462433842	3105.7673841432597	3097.317613436833	3097.4975637040206	3097.2335810309196	3097.2205064435207	3097.2417155825597
Q66LE6	2573.419859782262	2568.1917322313284	2575.2654879801457	2565.530775344472	2572.8130809088384	2611.4648763139494	2612.130688794193	2612.0124942448997	2610.483361471519	2611.5965006288084
Q66PJ3	2836.2447366620204	2831.1769853202527	2837.8934151144267	2828.6687654133852	2835.1908555711516	2896.2779435617736	2896.3556971833655	2897.011076118796	2895.801322216989	2896.416649328815
Q66PJ3-7;Q66PJ3-2;F8WCT1;F5GYV5;F5H7X4;A0A0C4DH18;Q66PJ3-5	2218.3788752087353	2217.9691617506364	2218.162618461709	2217.454944494658	2217.9087456433754	2206.6527411599095	2206.799238455012	2206.4571189180815	2207.019990876372	2205.9593382260146
Q676U5;Q676U5-2;E7EVC7;Q676U5-3;Q676U5-5;Q676U5-4	2723.318645559455	2721.702655071862	2723.385872061614	2720.3268523012507	2722.7433891116398	2695.2591163289335	2696.0005790563073	2694.8984229760586	2695.3730942064694	2694.1280625711915
